1.,0.5
0.8989199993243598,0.5273773323698951
0.6012264322527066,0.6150146061532324
0.20728721591523996,0.6867637450857415
-0.12469131936494138,0.6128755226651414
-0.3203010307328177,0.3759753033776718
-0.31739157814328817,-0.00891222272756455
-0.15150573303836484,-0.4859843812105411
-0.06853590752776278,-0.8596378945099428
-0.10208675189016087,-1.0880175001724761
-0.19283938714614973,-1.1855488923462065
-0.3041667425077898,-1.1575073908741338
-0.42784503777028354,-1.0063385347323577
-0.5637214990503191,-0.7409760400090484
-0.6436598262165486,-0.42663491254056624
-0.556461294499259,-0.16332995583459806
-0.2826385812681396,0.00313006770448885
0.11807334789353377,0.07657583412271292
0.4857189638152173,0.1636055429524412
0.6913021306892096,0.3409737545282742
0.7055517780524226,0.5938523347108549
0.5722506308257261,0.8689500002921885
0.4000601259592323,1.0703696819982962
0.23736876923428954,1.1499902909294584
0.09480122223273243,1.09921817125142
0.002793018560010379,0.9148241706177372
0.020435421146520638,0.5887099607550005
0.18915121210814076,0.11546087486737448
0.29559964634164904,-0.3352012939175865
0.19155971053107798,-0.6374287103167247
-0.0645389453160641,-0.7847775717140719
-0.41199979729428904,-0.7671413329890023
-0.763745857310267,-0.637892645069462
-0.9658147523027288,-0.5291651228069204
-0.9654151842309668,-0.4769995584447674
-0.7619189567478477,-0.48575035287369117
-0.3814639881360723,-0.5532310885650046
0.019681487608635063,-0.5531692758934087
0.30436890958202917,-0.3912589310921021
0.4084348587488139,-0.0779292378679363
0.3033511287685211,0.3606477936759421
0.16377080098790794,0.7774445959489588
0.13211037924768504,1.052618500116024
0.1669624228955047,1.1955554771672163
0.22685663153362629,1.2153438737438662
0.29920237325085636,1.1141115554095216
0.3977196592588333,0.8889440285610497
0.5249176269470148,0.5513810440539018
0.5665113600861779,0.20244026369872878
0.4151813933396576,-0.05681057672314274
0.08338014259205495,-0.19160561660471556
-0.33945776612654516,-0.2285229711276155
-0.6729538983437577,-0.2989790415121534
-0.8190943458030526,-0.45480098142639636
-0.7667122609067734,-0.6749425063827657
-0.56613996650745,-0.9094739078608727
-0.3329280745275617,-1.0575241567889448
-0.12105327215003012,-1.0698642995934966
0.04288629562864375,-0.9397360032321105
0.10675009790370402,-0.6674124464434056
-0.0012246218471329813,-0.2399759747967363
-0.19771048010865605,0.2667689694170905
-0.20836327111761377,0.6400580579094078
-0.0473430071408562,0.8623641661791187
0.21536863452407284,0.9296901822527296
0.5318501320376852,0.8414607796897818
0.8203389351107336,0.6619901861846117
0.945085561544485,0.5084990646688763
0.8656880388502126,0.4130530475111119
0.5839868233179135,0.3918159994019021
0.15939401082395943,0.4201765296637072
-0.22285894688591146,0.3507218638943464
-0.44779233210495223,0.12668887943057722
-0.4661579631173108,-0.2295676834221329
-0.32575683393984084,-0.65183281816219
-0.22180368665005942,-0.9792526718782775
-0.18818819244095603,-1.1714530923300341
-0.18576678271842334,-1.2398543020068622
-0.1968715179619533,-1.188508569195829
-0.23362802935287189,-1.0145663696594325
-0.33158415336253816,-0.7077893015816162
-0.4725833079380909,-0.29694687500599043
-0.47279998117485894,0.06550229656748253
-0.26485131605566004,0.301772028672801
0.10776493903368044,0.3872985570654786
0.5367584498139469,0.36943128095627253
0.8344521790576684,0.39598336347445034
0.9313115251190204,0.49961026012135046
0.8240013888669246,0.6624847467718888
0.5514799939720119,0.8519426659243755
0.24539114522050504,0.9543707079885553
-0.014205895564683798,0.9045250714705957
-0.18284774301861834,0.7006813353503054
-0.19271063152967646,0.34712433586419034
-0.006238381238316786,-0.1521973416376246
0.12534591122174707,-0.6015989351938787
0.07394787024428637,-0.8940901509067573
-0.09041820089881154,-1.0427348850024962
-0.31111406108502415,-1.0464947142202496
-0.5577880624881791,-0.9108663835615147
-0.7747457021632537,-0.6852351460783989
